574,J,PHL661,SELECTED TOPICS,3,3,0,,D RANGANATHAN,100
575,J,EPL213,FUNDAMENTALS OF SEMICONDUCTORS,4,3,1,,GADDAM VIJAYA PRAKASH,100
576,N,EPN110,IINTRODUCTION TO ENGINEERING PHYSICS,2,0,0,,B P PAL,100
577,P,EPP109,PHYSICAL LABORATORY I,3,0,0,,SANTANU GHOSH,100
578,P,EPP215,PHYSICS LABORATORY - II,3,0,0,,SUJEET CHAUDHARY,100
579,P,EPP301,DESIGN LABORATORY,4,0,0,,V D VANKAR,100
580,P,EPT410,PRACTICAL TRAINING,0,0,0,,JITENDRA PRATAP SINGH,100
581,P,EPV450,SELECTED TOPICS IN NANO- TECHNOLOGY,2,2,0,,D K PANDYA,100
582,P,PHD651,PROJECT I,3,0,0,,M R SHENOY,100
583,P,PHD851,MAJOR PROJECT PART-I,6,0,0,,JOBY JOSEPH,100
584,P,PHD652,PROJECT II,6,0,0,,VARSHA BANERJEE,100
585,P,PHD801,MAJOR PROJECT PART-I,6,0,0,,NEERAJ KHARE,100
586,P,EPD412,MAJOR PROJECT PART 2 (PH),7,0,0,,GADDAM VIJAYA PRAKASH,100
587,P,EPC410,COLLOQUIUM (PH),3,0,3,,JITENDRA PRATAP SINGH,100
588,P,EPD411,MAJOR PROJECT PART 1 (PH),3,0,0,,GADDAM VIJAYA PRAKASH,100
589,P,PHP561,LABORATORY I,6,0,0,,NEERAJ KHARE,100
590,P,PHP563,ADVANCED  LABORATORY,4,0,0,,NEERAJ KHARE,100
591,P,PHP711,SOLID STATE MATERIALS LAB-I,4.5,0,0,,RAJENDRA SINGH,100
592,P,PHP761,OPTICS LABORATORY- I,3,0,0,,P SENTHILKUMARAN,100
593,P,PHP763,OPTICAL WORKSHOP,3,0,0,,RAKESH KUMAR,100
594,Q,PHP100,PHYSICS LABORATORY,2,0,0,,ALOKA SINHA,100
595,A,TTL711,POLYMER AND FIBRE CHEMISTRY,3,3,0,,RAJIV K SRIVASTAVA,100
596,A,TTL721,THEORY OF YARN STRUCTURE,3,2,1,,S M ISHTIAQUE,100
597,B,TTL772,COMPUTER  PROGRAMMING AND ITS APPLICATION,3,2,0,,PRAGYA JAIN,100
598,B,TTL866,FUNCTIONAL & HIGH PERFORMANCE TEXTILES,3,2,1,,BHUVANESH GUPTA,100
599,B,TTP200,DESIGN OF TEXTILE PRODUCTS AND PROCESSES,2,0,0,,DEEPTI GUPTA,100
600,B,TTL211,STRUCTURE & PHYSICAL PROPERTIES OF FIBRES,3,3,0,,SOURABH GHOSH,100
601,C,TTL221,YARN MANUFACTURE I,4,3,1,,R ALAGIRUSAMY,100
602,C,TTL771,ELECTRONICS AND CONTROLS FOR TEXTILE INDUSTRY,4,3,0,,SUNEET TULI,100
603,C,TTL741,COLOURATION OF TEXTILES,3,3,0,,M L GULRAJANI,100
604,C,TTP221,YARN MANUFACTURE LAB I,1,0,0,,R S RENGASAMY,100
605,C,TTP361,TEXTILE TESTING LABORATORY,1,0,0,,SOURABH GHOSH,100
606,D,TTP211,INTRODUCTION TO FIBRES,2,1,0,,BHANU NANDAN,100
607,D,TTL722,MECHANICS OF SPINNING PROCESS,3,3,0,,R CHATTOPADHYAY,100
608,D,TTL712,POLYMER AND FIBRE PHYSICS,3,3,0,,B L DEOPURA,100
609,E,TTL713,TECHNOLOGY OF MELT SPUN FIBRES,4,3,1,,ASHWINI K AGRAWAL,100
610,E,TTL731,THEORY OF FABRIC STRUCTURE,3,2,1,,AMIT RAWAL,100
611,E,TTL750,SCIENCE OF CLOTHING COMFORT,3,3,0,,APURBA DAS,100
612,E,TTP231,FABRIC MANUFACTURE LABORATORY I,1,0,0,,AMIT RAWAL,100
613,E,TTL231,FABRIC MANUFACTURE I,4,3,1,,ABHIJIT MUJUMDAR,100
614,E,TTL361,TEXTILE TESTING,3,3,0,,B KBEHERA,100
615,F,TTL362,THEORY OF TEXTILE STRUCTURES,5,3,2,,DIPAYAN DAS,100
616,F,TTL241,TECHNOLOGY OF TEXTILE PREPARATION & FINISHING,3,3,0,,B S BUTOLA,100
617,F,TTP241,TECHNOLOGY OF TEXTILE PREARATION & FINISHING LAB,1.5,0,0,,SAMRAT MUKHOPADHYAY,100
618,F,TTL724,TEXTURED YARN TECHNOLOGY,3,3,0,,KUSHAL SEN,100
619,H,TTL742,THEORY AND PRACTICE OF TEXTILE FINISHING,3,2,0,,DEEPTI GUPTA,100
620,H,TTL321,MECHANICS OF SPINNING MACHINERY,3,2,1,,R S RENGASAMY,100
621,J,TTL311,HIGH PERFORMANCE AND SPECIALTY FIBRES,3,3,0,,MANJEET JASSAL,100
622,J,TTP761,EVALUATION OF TEXTILE MATERIAL,1,0,0,,RAJIV K SRIVASTAVA,100
623,M,TTL764,PROCESS CONTROL IN SPG AND WEAVING,3,2,1,,ABHIJIT MUJUMDAR,100
624,N,TTN110,INTRODUCTION TO TEXTILE TECHNOLOGY,2,0,0,,KUSHAL SEN,100
625,P,TTL761,COSTING PROJECT FORMULATION AND APPRAISAL,3,2,1,,B KBEHERA,100
626,P,TTP712,POLYMER & FIBRE PHYSICS LABORATORY,1.5,0,0,,MANGALA JOSHI,100
627,P,TTP711,POLYMER & FIBRE CHEMISTRY LABORATORY,1.5,0,0,,BHUVANESH GUPTA,100
628,P,TTT410,PRACTICAL TRAINING,0,0,0,,B S BUTOLA,100
629,P,TTD893,MAJOR PROJECT PART-I,6,0,0,,APURBA DAS,100
630,P,TTD412,MAJOR PROJECT PART 2 (TT),7,0,0,,DIPAYAN DAS,100
631,P,TTD891,MAJOR PROJECT PART-I,6,0,0,,MANGALA JOSHI,100
632,P,TTC410,COLLOQUIUM (TT),3,0,3,,SAMRAT MUKHOPADHYAY,100
633,P,TTD411,MAJOR PROJECT PART 1 (TT),3,0,0,,DIPAYAN DAS,100
634,A,CRL711,CAD OF RF AND MICROWAVE DEVICES,4,3,0,,S K KAUL,100
635,B,CRL722,RF AND MICROWAVE SOLID STATE DEVICES,3,3,0,,SUDHIR CHANDRA,100
636,B,CRL733,SELECTED TOPICS IN RFDT-III,3,3,0,,MANISH SHARMA,100
637,D,CRL707,HUMAN & MACHINE SPEECH COMMUNICATION,3,3,0,,ARUN KUMAR,100
638,F,CRL715,RADIATING SYSTEM FOR RF COMMUNICATION,3,3,0,,S K KAUL,100
639,H,CRL713,FUNDAMENTAL OF RF ELECTRONICS,3,2,0,,ANANJAN BASU,100
640,J,CRL731,SELECTED TOPICS IN RFDT-I,3,3,0,,RAJENDRA BAHL,100
641,J,CRL732,SELECTED TOPICS IN RFDT-II,3,3,0,,MONIKA AGGARWAL,100
642,P,CRP723,FABRICATION  TECHNIQUES FOR RF & MICROWAVE DEVICES,3,1,0,,VIKAS RANA,100
643,P,CRD811,MAJOR PROJECT PART-I,6,0,0,,ARUN KUMAR,100
644,A,ASL703,PHYSICS OF ATMOSPHERE AND OCEAN,3,3,0,,O P SHARMA,100
645,B,ASL705,BOUNDARY LAYER METEOROLOGY AND AIR POLLUTION,3,3,0,,MANJU MOHAN,100
646,B,ASP751,SIMULATION LAB-I: WHETHERANALYSIS & FORECASTING,2,0,0,,SAGNIK DEY,100
647,B,ASP801,SIMULATION LAB-III OCEAN- ATMOSPHERE FORECAST METH,3,0,1,,H C UPADHYAYA,100
648,C,ASL701,DYNAMICS OF ATMOSPHERE AND OCEAN,3,3,0,,S K DUBE,100
649,D,ASL715,SCIENCE OF CLIMATE CHANGE,4,3,0,,KRISHNA ACHUTA RAO,100
650,E,ASL803,ADVANCED DYNAMIC OCEANOGRAPHY,3,3,0,,A D RAO,100
651,F,ASL707,MATHEMATICAL & STATISTICAL METHODS IN ATMOSPHERIC,3,3,0,,G JAYARAMAN,100
652,J,ASL310,FUNDAMENTALS OF ATMOSPHERE AND OCEAN,4,3,0,,SAGNIK DEY,100
653,K,ASL410,NUMERICAL SIMULATION OF ATMOSPHERIC AND OCEANIC PH,4,3,0,,S K DASH,100
654,L,ASL710,ATMOSHPHERIC PHYSICS,3,3,0,,U C MOHANTY,100
655,P,ASD891,MAJOR PROJECT PART-I,6,0,0,,A D RAO,100
656,P,ASV889,SPECIAL MODULE IN TROPICAL METEOROLOGY,1,1,0,,S K DASH,100
657,P,ASC861,ATMOSPHERIC SCIENCE COLLOQUIUM,1,0,1,,O P SHARMA,100
658,B,ESL360,DIRECT ENERGY CONVERSION,4,3,1,,VAMSI KRISHNA KOMARALA,90
659,B,ESL740,NON-CONVENTIONAL  SOURCES OF ENERGY,3,3,0,,SAT NARAIN,100
660,C,ESL714,POWER PLANT ENGG,3,3,0,,K A SUBRAMANIAN,100
661,D,ESL760,HEAT TRANSFER,3,3,0,,S C MULLICK,100
662,E,ESL300,SELF-ORGANIZING  DYNAMICAL SYSTEMS,3,3,0,,R P SHARMA,90
663,E,ESL774,QUANTITATIVE  METHODS FORENERGY MANAGEMENT & PLG,3,3,0,,SAT NARAIN,48
664,F,ESL737,PLASMA BASED MATERIALS PROCESSING,3,3,0,,A GANGULI,30
665,F,ESL746,HYDROGEN ENERGY,3,3,0,,L M DAS,30
666,H,ESL860,ELECTRICAL POWER SYSTEMS ANALYSIS,3,3,0,,R BALASUBRAMANIAM,100
667,H,ESL870,FUSION ENERGY,3,3,0,,R P SHARMA,90
668,J,ESL755,SOLAR PHOTOVOLTAIC DEVICES AND SYSTEMS,3,3,0,,VIRESH DUTTA,100
669,J,ESL770,SOLAR ENERGY UTILIZATION,3,3,0,,G N TEWARI,100
670,K,ESL810,MHD POWER GENERATION,3,3,0,,R P DAHIYA,100
671,K,ESL850,SOLAR REFRIGERATION AND AIR CONDITIONING,3,3,0,,S C KAUSHIK,100
672,M,ESL768,WIND & SMALL HYDRO ENERGY SYSTMS,3,3,0,,T SBHATTI,100
673,P,JND801,MAJOR PROJECT PART-1,6,0,0,,M G DASTIDAR,30
674,P,ESP713,ENERGY LABORATORY,3,0,0,,SUBODH KUMAR,100
675,P,JSD801,MAJOR PROJECT PART-I,6,0,0,,M G DASTIDAR,100
676,X,ESL704,BASIC THERMAL ENGG,1,1,0,,S C KAUSHIK,90
677,X,ESL875,ALTERNATIVE FUELS FOR TRANSPORTATION,3,3,0,,L M DAS,90
678,X,ESL791,APPLIED MATHEMATICS & COMPUTATIONAL  METHODS,1,1,0,,SAT NARAIN,90
679,X,ESL777,ENVIRONMENTAL  SCIENCE AND ENGINEERING,3,3,0,,SUBODH KUMAR,90
680,X,ESL745,ENVIRONNENTAL AUDIT & IMPACT ASSESSMENT,3,3,0,,SUBODH KUMAR,90
681,X,ESL710,"ENERGY,ECOLOGY AND ENVIRONMENT",3,3,0,,R P DAHIYA,90
682,X,ESL711,FUEL TECHNOLOGY,3,3,0,,M G DASTIDAR,90
683,X,ESL712,BASIC ELECTRICAL ENGG,1,1,0,,R BALASUBRAMANIAM,90
684,X,ESL730,DIRECT ENERGY CONVERSION,3,3,0,,VIRESH DUTTA,90
685,B,IDL713,ADVANCED ELECTRONIC AND COMP AND CIRCUITS,3,3,0,,A L VYAS,100
686,B,IDL721,MATERIAL & MECH DESIGN,4,3,0,,I P SINGH,100
687,C,DIP751,COMMUNICATION & PRESENTATION SKILLS,4,1,0,,SUMER SINGH,100
688,E,IDL711,INSTRUMENTATION TRANSDUCERS,3,3,0,,D T SAHANI,100
689,E,DIL711,FRAMEWORK OF DESIGN,4,2,0,,JYOTI KUMAR,100
690,F,DIP811,PRODUCT SYSTEMS SERVICES AND ENVIRONMENT,3,1,0,,L K DAS,100
691,H,IDL731,OPTICAL COMPO. & BASIC INSTR,3,3,0,,CHANDRA SHAKHER,100
692,H,DIL731,APPLIED ERGONOMICS,3.5,2,0,,JYOTI KUMAR,100
693,J,IDL730,PHOTOCHEMICAL  MACHINING,3,2,0,,RAKESH KUMAR,100
694,K,IDL737,DISPLAY DIVICES AND TECHNOLOGIES,3,3,0,,DALIP SINGH MEHTA,100
695,P,DIR853,COMPUTER AIDED INDUSTRIAL DESIGN,2.5,1,0,,S K ATREYA,100
696,P,DIR857,ANIMATION,2.5,1,0,,KIRAN SETH,100
697,P,DIP741,PRODUCT FORM AND AESTHETICS,3,1,0,,L K DAS,100
698,P,DIP781,ENGG FUNCTION MATERIALS & PROCESSES,3,1,0,,SUMER SINGH,100
699,P,DIP841,ADVANCED FORM STUDIES,3.5,1,0,,SUMER SINGH,100
700,P,DIC701,SEMINARS,1,0,0,,I P SINGH,100
701,P,DIP791,PROJECT INTERFACE DESIGN(PROJECT-I),4,0,1,,S K ATREYA,100
702,P,IDP703,INSTRUMENT  TECHNOLOGY,3,0,0,,N K JAIN,100
703,P,DID891,PROJECT - III,8.5,0,1,,JYOTI KUMAR,100
704,P,JTD801,MAJOR PROJECT PART-I,6,0,0,,A L VYAS,100
705,P,JTS801,INDEPENDENT STUDY,3,0,3,,I P SINGH,100
706,P,IDP705,ADVANCED INSTRUMENT TECHNOLOGY LAB,4,0,0,,A L VYAS,100
707,P,DIP721,EXPLORATORY PRODUCT DESIGN METHODS,3,1,0,,S K ATREYA,100
708,F,JOP791,FIBER OPTICS AND OPTICAL COMMUNICATIONS LAB,3,0,0,,DEVI CHADHA,90
709,P,JOD801,MAJOR PROJECT PART-I,6,0,0,,V K JAIN,90
710,A,ITL703,FUNDAMENTALS OF TRIBOLOGY,4,3,0,,JAYASHREE BIJWE,100
711,B,ITL709,MAINTENANCE PLANNING & CONTROL,3,3,0,,O P GANDHI,100
712,C,ITL730,LUBRICANTS,3,2,0,,JAYASHREE BIJWE,100
713,D,ITL705,MATERIAL FOR TRIBOLOGICAL APPLICATIONS,3,3,0,,JAYASHREE BIJWE,100
714,H,ITL752,BULK MATERIALS HANDLING,3,2,0,,V K AGARWAL,100
715,J,ITL760,NOISE MONITORING AND CONTROL,3,2,0,,NARESH TANDON,100
716,M,ITL711,RELIABILITY  AVAILABILITY AND  MAINTAINABILITY(RAM),3,3,0,,O P GANDHI,100
717,P,JID801,MAJOR PROJECT PART-I,6,0,0,,JAYASHREE BIJWE,100
718,P,JIS800,INDEPENDENT STUDY,3,0,3,,JAYASHREE BIJWE,90
719,J,VEL710,TRADITIONAL  KNOWLEDGE AND VALUES,3,2,1,,"VIJAYARAGHAVAN
M CHARIAR",100
720,M,VEL700,HUMAN VALUES AND TECHNOLOGY,3,2,1,,SANGEETA KOHLI,100
721,P,VED750,MINOR PROJECT,3,0,0,,M R RAVI,20
722,B,PTL707,POLYMER ENGG. & RHEOLOGY,3,3,0,,A K GHOSH,100
723,C,PTL705,POLYMER  CHARACTERIZATION,3,2,0,,JOSEMON JACOB,100
724,D,PTL701,POLYMER CHEMISTRY,3,3,0,,VEENA CHAUDHARY,100
725,E,PTL703,POLYMER PHYSICS,3,3,0,,A K GUPTA,100
726,F,PTL709,POLYMER TECHNOLOGY,3,3,0,,S N MAITI,100
727,J,PTL724,POLYMERIC COATINGS,3,3,0,,HARPAL SINGH,100
728,M,PTL726,POLYMERIC  NANOMATERIALS AND NANOCOMPOSITES,3,3,0,,BHABANI KUMAR SATAPATHY,100
729,P,PTP710,POLYMER SCI LAB,2,0,0,,VEENA CHAUDHARY,90
730,P,JPD801,MAJOR PROJECT PART-I,6,0,0,,VEENA CHAUDHARY,90
731,A,RDL740,TECHNOLOGY OF UTILIZATION OF WASTELANDS & WEEDS,3,3,0,,ANUSHREE MALIK,100
732,B,RDL724,TECHNOLOGIES FOR WATER AND WASTE MANAGEMENT,3,3,0,,ANUSHREE MALIK,30
733,B,RDL340,TECHNOLOGY AND COMMUNITY  DEVELOPMENT,4,3,1,,SANTOSH,100
734,D,RDL730,TECHNOLOGY  ALTERNATIVES FOR RURAL DEVELOPMENT,3,3,0,,"VIJAYARAGHAVAN M CHARIAR",100
735,F,RDL722,RURAL ENERGY SYSTEMS,3,3,0,,VIRENDRA KUMAR VIJAY,100
736,J,RDL700,BIOMAS PRODUCTION,3,3,0,,SATYAWATI SHARMA,100
737,M,RDL726,"HERBAL,MEDICINAL ANDAROMATIC  PRODUCTS",3,2,0,,S NNAIK,30
738,P,RDD750,MINOR PROJECT,3,3,0,,SATYAWATI SHARMA,40
739,B,SBL709,MARINE  BIOPROSPECTING,3,3,0,,ARCHANA CHUGH,100
740,B,SBL710,CHEMICAL BIOLOGY,3,3,0,,TAPAN KUMAR CHAUDHURI,100
741,C,SBV885,PROTEIN  AGGREGATIAONS ANDDISEASES,1,1,0,,BISHWAJIT KUNDU,100
742,E,SBL801,SIGNAL TRANSDUCTION AND DRUG  TARGETIDENTIFICATION,3,3,0,,CHINMOY SANKAR DEY,100
743,F,SBL708,EPIGENETICS IN HUMAN HEALTH AND DISEASE,3,3,0,,VIVEKANANDAN PERUMAL,100
744,H,SBL802,MACROMOLECULAR STRUCTURE AND DATA PROCESSING,3,3,0,,MANIDIPA BANERJEE,100
745,J,SBL101,MODERN BIOLOGY FOR ENGINEERS,3,3,0,,ADITYA MITTAL,30
746,J,SBV887,CURRENT TOPICS IN COMPUTATIONAL  BIOLOGY,1,1,0,,ADITYA MITTAL,100
747,K,SBL702,SYSTEMS BIOLOGY,3,3,0,,JAMES GOMES,90
748,M,SBL701,BIOMETRY,3,3,0,,ADITYA MITTAL,100
749,P,SBC795,GRADUATE STUDENT RESEARCH SEMINAR,1,0,0,,JAMES GOMES,100
750,P,SBS800,INDEPENDENT STUDY,3,0,3,,JAMES GOMES,100
751,P,SID890,MS RESEARCH PROJECT,40,0,0,,SANJIVA PRASAD,100
752,P,BSD895,MAJOR PROJECT(MSR),40,0,0,,SWADES KUMAR DE,100
753,P,SID880,MINOR PROJECT IN INFORMATION  TECHNOLOGY,3,0,0,,SANJIVA PRASAD,100
