274,P,CSP745,DIGITAL SYSTEMS LAB,3.0,0,0,6,M BALAKRISHNA N,19
275,P,CSS310,INDEPENDENT STUDY (CS),3.0,0,3,0,VINAY RIBEIRO,7
276,P,CSS799,INDEPENDENT STUDY,3.0,0,3,0,AMIT KUMAR,4
277,P,CST410,PRACTICAL TRAINING,0.0,0,0,0,SAROJ KAUSHIK,94
278,P,CSV880,SPECIAL MODULE IN PARALLEL COMPUTATION,1.0,1,0,0,MAYA RAMANATH ,22
279,P,CSV881,SPECIAL MODULE IN HARDWARE SYSTEMS,1.0,1,0,0,ANSHUL KUMAR,15
280,P,CSV884,SPECIAL MODULE IN ARTIFICIAL INTELLIGENCE,1.0,1,0,0,K K BISWAS,18
281,P,CSV885,SPECIAL MODULE IN COMPUTER APPLICATIONS,1.0,1,0,0,HUZUR SARAN,34
282,P,CSV886,SPL MODULE IIN ALGORITHMS,1.0,1,0,0,HUZUR SARAN,41
283,P,CSV888,SPECIAL MODULE IN DATABASE SYSTEMS,1.0,1,0,0,SAROJ KAUSHIK,32
284,P,CYD660,PROJECT PART 1,3.0,0,0,6,SUNIL KHARE,46
285,P,CYD799,MINOR PROJECT,3.0,0,0,6,NALIN PANT,13
286,P,CYD801,MAJOR PROJECT PART-I,6.0,0,0,12,NALIN PANT,13
287,P,CYD803,MAJOR PROJECT PART-I,4.0,0,0,8,NALIN PANT,4
288,CM,CYL100,INTRODUCTION TO CHEMISTRY,3.0,3,0,0,NARAYANAN D KURUR,218
289,EP,CYL100,INTRODUCTION TO CHEMISTRY,3.0,3,0,0,NARAYANAN D KURUR,215
290,BM,CYL110,PHYSICAL CHEMISTRY- CONCEPTS AND APPLICATIONS,4.0,3,1,0,SIDDHARTH PANDEY,0
291,BP,CYL110,PHYSICAL CHEMISTRY- CONCEPTS AND APPLICATIONS,4.0,3,1,0,SIDDHARTH PANDEY,2
292,D,CYL120,INORGANIC & ORGANIC CHEMISTRY- CONCEPTS & APPLNS,4.0,3,1,0,V HARIDAS,138
293,B,CYL501,MOLECULAR THERMODYNAMICS,3.0,3,0,0,B JAYARAM,51
294,D,CYL502,STEREOCHEMISTRY AND ORGANIC REACTION MECHANISMS,3.0,3,0,0,P S PANDEY,51
295,C,CYL503,MAIN GROUP CHEMISTRY AND INORGANIC SOLIDS,3.0,3,0,0,D K BANDYOPADH YAY,51
296,F,CYL504,BIOCHEMISTRY I,3.0,3,0,0,NALIN PANT,51
297,E,CYL505,INSTRUMENTAL METHODS OF ANALYSIS,3.0,3,0,0,A K SINGH,51
298,D,CYL601,GROUP THEORY & SPECTROSCOPY,3.0,3,0,0,PRAMIT CHOWDHURY,46
299,J,CYL602,PERICYCLIC REACTIONS AND PHOTOCHEMISTRY,3.0,3,0,0,R N RAM,46
300,H,CYL603,BASIC ORGANOMETALLIC CHEMISTRY,3.0,3,0,0,ANIL ELIAS,46
301,E,CYL604,BIOCHEMISTRY III,3.0,3,0,0,SUNIL KHARE,46
302,A,CYL677,SUPRAMOLECULAR CHEMISTRY,3.0,3,0,0,H M CHAWLA,17
303,B,CYL678,RECENT TRENDS IN ORGANIC CHEMISTRY,3.0,3,0,0,RAVI SINGH,46
304,F,CYL686,INORGANIC POLYMERS,3.0,3,0,0,RAVI GUNTURI,62
305,J,CYL703,SPECTROCHEMICAL METHODS,5.0,3,0,4,SHASHANK DEEP,18
306,D,CYL721,DESIGN SYNTHESIS & CHARACTERIZATION OF ORGANIC,3.0,3,0,0,N G RAMESH,33
307,E,CYL725,MOLECULES TO MATERIALS,3.0,3,0,0,A RAMANAN,30
308,QP,CYP100,CHEMISTRY LABORATORY,2.0,0,0,4,PRAMIT CHOWDHURY,215
309,QM,CYP100,CHEMISTRY LABORATORY,2.0,0,0,4,PRAMIT CHOWDHURY,216
310,P,CYP501,PHYSICAL CHEMISTRY LABORATORY COURSE I,2.0,0,0,4,SIDDHARTH PANDEY,51
311,P,CYP502,ORGANIC CHEMISTRY LABORATORY COURSE I,2.0,0,0,4,P S PANDEY,51
312,P,CYP503,INORGANIC CHEMISTRY LABORATORY COURSE I,2.0,0,0,4,JAI SINGH,51
313,P,CYP504,BIOCHEMISTRY LABORATORY COURSE I,2.0,0,0,4,SUNIL KHARE,51
314,P,CYP722,LAB ON DESIGN,SYNTHESIS & CHARACTERIZATION OF ORG,3.0,0,0,6,N G RAMESH,17
315,P,CYP803,GLASS BLOWING,1.0,0,0,2,SAMEER SAPRA,14
316,P,CYS801,INDEPENDENT STUDY,4.0,0,0,8,NALIN PANT,13
317,P,DIC701,SEMINARS,1.0,0,0,2,I P SINGH,22
318,P,DID891,PROJECT - III,8.5,0,1,15,JYOTI KUMAR,20
319,E,DIL711,FRAMEWORK OF DESIGN,4.0,2,0,4,JYOTI KUMAR,21
320,H,DIL731,APPLIED ERGONOMICS,3.5,2,0,3,JYOTI KUMAR,20
321,P,DIP721,EXPLORATORY PRODUCT DESIGN METHODS,3.0,1,0,4,S K ATREYA,20
322,P,DIP741,PRODUCT FORM AND AESTHETICS,3.0,1,0,4,SUMER SINGH,20
323,C,DIP751,COMMUNICATION & PRESENTATION SKILLS,4.0,1,0,6,SUMER SINGH,21
324,P,DIP781,ENGG FUNCTION MATERIALS & PROCESSES,3.0,1,0,4,SUMER SINGH,20
325,P,DIP791,PROJECT INTERFACE DESIGN(PROJECT-I),4.0,0,1,6,S K ATREYA,20
326,F,DIP811,PRODUCT SYSTEMS SERVICES AND ENVIRONMENT,3.0,1,0,4,SUMER SINGH,20
327,P,DIP841,ADVANCED FORM STUDIES,3.5,1,0,5,JYOTI KUMAR,20
328,P,DIR853,COMPUTER AIDED INDUSTRIAL DESIGN,2.5,1,0,3,S K ATREYA,20
329,P,DTD899,Doctoral Thesis,0.0,0,0,0,x x,142
330,P,EEC410,COLLOQUIUM (EE),3.0,0,3,0,SHUBHENDU BHASIN,91
331,P,EEC420,COLLOQUIUM (EP),3.0,0,3,0,NILANJAN SENROY,36
332,P,EED310,MINI PROJECT (EE),3.0,0,0,6,SUMEET AGARWAL,23
333,P,EED320,MINI PROJECT (EP),3.0,0,0,6,ABHIJIT ABHYANKAR,7
334,P,EED411,MAJOR PROJECT PART 1 (EE),3.0,0,0,6,SUMANTRA DUTTA ROY,62
335,P,EED421,MAJOR PROJECT PART 1 (EP),3.0,0,0,6,SUMANTRA DUTTA ROY,36
336,P,EED422,MAJOR PROJECT PART 2 (EP),7.0,0,0,14,SUMANTRA DUTTA ROY,0
337,P,EED701,MINOR PROJECT,2.0,0,0,4,SUMANTRA DUTTA ROY,0
338,P,EED750,MINOR PROJECT (EI),3.0,0,0,6,SUMANTRA DUTTA ROY,0
339,P,EED801,MAJOR PROJECT PART-I,6.0,0,0,12,SUMANTRA DUTTA ROY,15
340,P,EED830,MINOR PROJECT,3.0,0,0,6,SHOURIBRAT A CHATTERJEE,2
341,P,EED842,MAJOR PROJECT PART-I,6.0,0,0,12,MUMMADI VEERACHARY,18
342,P,EED843,MAJOR PROJECT PART -II,12.0,0,0,24,MUMMADI VEERACHARY,0
343,P,EED851,MAJOR PROJECT PART 1 (EI),6.0,0,0,12,KUSHAL KUMAR SHAH,22
344,P,EED852,MAJOR PROJECT PART 2 (EI),14.0,0,0,28,KUSHAL KUMAR SHAH,0
345,P,EED853,MAJOR PROJECT PART 1 (EI),4.0,0,0,8,KUSHAL KUMAR SHAH,1
346,P,EED861,MAJOR PROJECT PART-I,6.0,0,0,12,KUSHAL KUMAR SHAH,15
347,P,EED875,MAJOR PROJECT PART-I,6.0,0,0,12,SHUBHENDU BHASIN,9
348,P,EED888,MAJOR PROJECT PART-I,6.0,0,0,12,SHOURIBRATA CHATTERJEE,12
349,P,EED890,MAJOR PROJECT PART-I,6.0,0,0,12,ABHIJIT ABHYANKAR,16
350,P,EED895,MAJOR PROJECT,40.0,0,0,80,BIJAYA PANIGRAHI,18
351,P,EED898,MAJOR PROJECT PART-II,12.0,0,0,24,ABHIJIT ABHYANKAR,0
352,AP,EEL100,INTRODUCTION TO ELECTRICAL ENGINEERING,4.0,3,0,2,SUKUMAR MISHRA,219
353,AM,EEL100,INTRODUCTION TO ELECTRICAL ENGINEERING,4.0,3,0,2,S D JOSHI,240
354,AP,EEL101,FUNDAMENTALS OF ELECT ENGG,4.0,3,0,2,SUKUMAR MISHRA,3
355,C,EEL102,PRINCIPLES OF ELECT ENGG,4.0,3,0,2,BREJESH LALL,209
356,E,EEL201,DIGITAL ELECTRONICS,4.0,3,1,0,G S VISWESWARA N,343
357,D,EEL202,CIRCUIT THEORY,4.0,3,1,0,SHOURIBRAT A CHATTERJEE,129
358,E,EEL203,ELECTROMECHANICS,4.0,3,1,0,BHIM SINGH,0
359,D,EEL207,ENGINEERING ELECTROMAGNETICS,4.0,3,1,0,KUSHAL KUMAR SHAH,96
360,F,EEL303,POWER ENGINEERING - I,4.0,3,1,0,BIJAYA PANIGRAHI,124
361,D,EEL305,ELECTRIC DRIVES,4.0,3,1,0,G BHUVANESWA RI,37
362,B,EEL319,DIGITAL SIGNAL PROCESSING,4.0,3,0,2,R K PATNEY,47
363,K,EEL325,CONTROL ENGINEERING - II,3.0,3,0,0,SHUBHENDU BHASIN,81
364,J,EEL358,OPERATING SYSTEMS,3.0,3,0,0,M HANMANDLU,59
365,H,EEL375,EMBEDDED SYSTEMS,5.0,3,0,4,S MK RAHMAN,57
366,E,EEL407,DISTRIBUTION SYSTEM PLANNING AND AUTOMATION,3.0,3,0,0,P R BIJWE,10
367,SS1,EEL422,COMPUTERS IN BIOMEDICINE,3.0,3,0,0,S MK RAHMAN,5
368,C,EEL430,SELECTED TOPICS IN COMMUNICATION ENGINEERING - II,3.0,3,0,0,RKP BHATT,0
369,M,EEL452,HVDC TRANSMISSION,3.0,3,0,0,BHIM SINGH,1
370,H,EEL456,POWER ENGINEERING - II,4.0,3,0,2,MOHAN KOTHARI,25
371,A,EEL601,COMPUTER ARCHITECTURE,3.0,3,0,0,SUMANTRA DUTTA ROY,37
372,C,EEL702,SYSTEM SOFTWARE,4.0,3,0,2,SUMEET AGARWAL,43
373,F,EEL706,SOFT COMPUTING,3.0,3,0,0,M HANMANDLU,50
374,F,EEL710,CODING THEORY,3.0,3,0,0,RANJAN BOSE,28
375,A,EEL711,SIGNAL THEORY,3.0,3,0,0,RANJAN MALLIK,81
376,D,EEL713,MICROWAVE THEORY AND CIRCUITS,3.0,3,0,0,KARUN RAWAT,33
377,E,EEL714,INFORMATION THEORY,3.0,3,0,0,MANAV BHATNAGAR,68
378,D,EEL721,LINEAR SYSTEM THEORY,3.0,3,0,0,S JANARDHANA N,38
379,C,EEL732,MICROELECTRONICS,3.0,3,0,0,M JAGADESH KUMAR,72
380,D,EEL734,MOS VLSI,3.0,3,0,0,BASABI BHAUMIK,46
381,J,EEL736,BIOMEDICAL ELECTRONICS,3.0,3,0,0,S MK RAHMAN,6
382,D,EEL741,MODELLING & ANALYSIS OF ELECTRICAL MACHINES,3.0,3,0,0,AMIT KUMAR JAIN,37
383,H,EEL742,PHYSICAL PHENOMENON & DESIGN CONCEPTS IN MACHINES,3.0,3,0,0,MUMMADI VEERACHARY,27
384,A,EEL743,POWER ELECTRONIC DEVICES & DC CONVERTERS,3.0,3,0,0,MUMMADI VEERACHARY,28
385,B,EEL744,AC CONTROLLERS,3.0,3,0,0,BHIM SINGH,31
386,B,EEL762,DIGITAL COMMUNICATION,3.0,3,0,0,SHANKAR PRAKRIYA,86
387,F,EEL769,DIGITAL COMMUNICATION AND INFORMATION SYSTEMS,3.0,3,0,0,VINOD CHANDRA,19
388,B,EEL771,RANDOM PROCESS IN CONTROL & ESTIMATION,3.0,3,0,0,INDRA KAR,29
389,J,EEL781,NEURAL NETWORKS,3.0,3,0,0,JAYADEVA ,38
390,E,EEL782,ANALOG INTEGRATED CIRCUITS,3.0,3,0,0,MUKUL SARKAR,29
391,H,EEL789,OPTOELECTRONIC INSTRUMENTATION,3.0,3,0,0,V K JAIN,6
392,K,EEL790,Selected Topics in Information and Communication Technology - II,3.0,3,0,0,SAIF MOHAMMED,6
393,A,EEL791,POWER SYSTEM ANALYSIS,3.0,3,0,0,P R BIJWE,22
394,E,EEL792,POWER SYSTEM PROTECTION,3.0,3,0,0,ABHIJIT ABHYANKAR,50
395,J,EEL793,POWER SYSTEMS TRANSIENTS,3.0,3,0,0,NILANJAN SENROY,41
396,M,EEL794,HIGH VOLTAGE DC TRANSMISSION,3.0,3,0,0,BHIM SINGH,19
397,M,EEL806,COMPUTER VISION,4.0,3,0,2,SUMEET AGARWAL,13
398,B,EEL813,SELECTED TOPICS III,3.0,3,0,0,KUSHAL KUMAR SHAH,9
399,K,EEL818,TELECOMMUNICATION TECHNOLOGIES,3.0,3,0,0,SUBRAT KAR,33
400,A,EEL824,NONLINEAR SYSTEMS,3.0,3,0,0,SHAUNAK SEN,22
401,C,EEL831,DIGITAL SIGNAL PROCESSING II,3.0,3,0,0,RKP BHATT,7
402,F,EEL838,CMOS RF IC DESIGN,3.0,3,0,0,SHOURIBRAT A CHATTERJEE,31
403,B,EEL839,Selected Topics in IEC II,3.0,3,0,0,TURBO MAJUMDER,5
404,M,EEL844,ADVANCED OR SELECTED TOPICS IN POWER ELECTRONICS,3.0,3,0,0,MUMMADI VEERACHARY,21
405,J,EEL851,SPECIAL TOPICS IN COMPUTERS I,3.0,3,0,0,JAYADEVA ,0
406,L,EEL852,SPECIAL TOPICS IN COMPUTERS - II,3.0,3,0,0,SWADES DE,9
407,B,EEL858,MOBILE COMPUTING,3.0,3,0,0,H M GUPTA,20
408,D,EEL861,SELECTED TOPICS IN COMMUN ENGG.-I,3.0,3,0,0,SURINDRA PRASAD,10
409,H,EEL879,SELECTED TOPICS IN ADV CONTROL & SYSTEM THEORY-II,3.0,3,0,0,MASHUQ-UN- NABI ,33
410,H,EEL881,ISSUES IN DEEP SUBMICRO CMOSIC DESIGN,3.0,3,0,0,SHOURIBRATA CHATTERJEE,1
411,A,EEL890,PHOTONIC SWITCHING AND NETWORKING,3.0,3,0,0,DEVI CHADHA,19
412,NP,EEN110,INTRO TO ELECT ENGG,2.0,0,0,4,SURINDRA PRASAD,0
413,NP,EEN120,INTRO TO ELECT ENGG.(POWER),2.0,0,0,4,ABHIJIT ABHYANKAR,0
414,E,EEP201,DIGITAL ELECTRONICS LABORATORY,1.5,0,0,3,ANUJ DHAWAN,327
415,F,EEP203,ELECTROMECHANICS LABORATORY,1.5,0,0,3,AMIT KUMAR JAIN,121
416,E,EEP209,POWER ELECTRONICS LABORATORY,1.5,0,0,3,MUMMADI VEERACHARY,32
417,F,EEP301,CONTROL ENGINEERING LABORATORY,1.5,0,0,3,S JANARDHANA N,123
418,D,EEP306,COMMUNICATION ENGINEERING LABORATORY,1.5,0,0,3,VINOD CHANDRA,87
419,R,EEP701,DIGITAL SYSTEM LAB,2.0,0,0,4,SUBRAT KAR,22
420,P,EEP717,COMMUNICATION LAB I,2.0,0,0,4,SHANKAR PRAKRIYA,22
421,D,EEP719,COMMUNICATION LAB II,2.0,0,0,4,ANANJAN BASU,22
422,P,EEP725,CONTROL LABORATORY,3.0,0,0,6,INDRA KAR,25
423,P,EEP735,IEC LABORATORY I,3.0,0,0,6,JAYADEVA ,18
424,P,EEP773,TELECOMMUNICATION SOFTWARE LABORATORY,3.0,0,1,4,SUBRAT KAR,26
425,P,EEP776,WIRELESS COMMUNICATION LABORATORY,3.0,0,1,4,RANJAN BOSE,27
426,P,EEP791,POWER SYSTEMS LAB-I,2.0,0,0,4,P R BIJWE,19
427,C,EEP841,ELECTRICAL MACHINES LABORATORY,1.5,0,0,3,G BHUVANESWA RI,20
428,B,EEP842,POWER ELECTRONICS LABORATORY,1.5,0,0,3,BHIM SINGH,21
429,P,EES310,INDEPENDENT STUDY (EE),3.0,0,3,0,SUMEET AGARWAL,6
430,P,EES800,INDEPENDENT STUDY,3.0,0,3,0,SUBRAT KAR,2
431,P,EES810,INDEPENDENT STUDY,3.0,0,3,0,SUBRAT KAR,0
432,P,EET410,PRACTICAL TRAINING,0.0,0,0,0,SUKUMAR MISHRA,83
433,P,EET420,PRACTICAL TRAINING,0.0,0,0,0,SUKUMAR MISHRA,35
434,P,EET841,INDUSTRIAL TRAINING AND SEMINAR,3.0,3,0,0,MUMMADI VEERACHARY,1
435,P,EEV407,SPECIAL MODULE IN POWER SYSTEMS,1.0,1,0,0,SUKUMAR MISHRA,9
436,P,EEV729,SPECIAL MODULE IN ADVANCED CONTROL,1.0,1,0,0,SHUBHENDU BHASIN,3
437,P,EEV833,Special Model in Low Power IC Design,1.0,1,0,0,SHOURIBRAT A CHATTERJEE,28
438,P,EEV834,SPECIAL MODULE IN VLSI TESTING,1.0,1,0,0,SHOURIBRAT A CHATTERJEE,45
439,P,EPC410,COLLOQUIUM (PH),3.0,0,3,0,JITENDRA SINGH,54
440,P,EPD411,MAJOR PROJECT PART 1 (PH),3.0,0,0,6,VIJAYA PRAKASH GADDAM,51
441,P,EPD412,MAJOR PROJECT PART 2 (PH),7.0,0,0,14,VIJAYA PRAKASH GADDAM,1
442,C,EPL101,CLASSICAL MECHANICS & RELATIVITY,4.0,3,1,0,SANTANU GHOSH,101
443,E,EPL103,MATHEMATICAL PHYSICS,4.0,3,1,0,K THYAGARAJA N,78
444,B,EPL105,OPTICS,4.0,3,1,0,P SENTHILKUMA RAN,89
445,D,EPL107,ELECTROMAGNETICS,4.0,3,1,0,R D TAREY,99
446,A,EPL211,PRINCIPLES OF MATERIAL SYNTHESIS,4.0,3,1,0,D K PANDYA,67
447,J,EPL213,FUNDAMENTALS OF SEMICONDUCTORS,4.0,3,1,0,VIJAYA PRAKASH GADDAM,55
448,C,EPL334,LASERS,3.0,3,0,0,AMARTYA SENGUPTA,29
449,B,EPL335,LOW DIMENSIONAL PHYSICS,4.0,3,1,0,V D VANKAR,26
450,E,EPL442,FIBER AND INTEGRATED OPTICS,3.0,3,0,0,ARUN KUMAR,29
451,H,EPL445,ENGINEERING OPTICS,3.0,3,0,0,JOBY JOSEPH,22
452,D,EPL446,SPINTRONICS AND DATA STORAGE,3.0,3,0,0,D K PANDYA,21
453,NM,EPN110,IINTRODUCTION TO ENGINEERING PHYSICS,2.0,0,0,4,K THYAGARAJA N,0
454,P,EPP109,PHYSICAL LABORATORY I,3.0,0,0,6,G B REDDY,64
455,P,EPP215,PHYSICS LABORATORY - II,3.0,0,0,6,R K SONI,58
456,P,EPP301,DESIGN LABORATORY,4.0,0,0,8,JITENDRA SINGH,57
457,P,EPT410,PRACTICAL TRAINING,0.0,0,0,0,JITENDRA SINGH,52
458,P,EPV434,SPECIAL TOPICS IN EMERGING DEVICES,1.0,1,0,0,V K TRIPATHI,10
459,P,EPV451,SELECTED TOPICS IN PHOTONICS AND OPTOELECTRONICS,2.0,2,0,0,K THYAGARAJA N,23
460,H,ESL300,SELF-ORGANIZING DYNAMICAL SYSTEMS,3.0,3,0,0,R P SHARMA,19
461,B,ESL330,ENERGY, ECOLOGY AND ENVIRONMENT,4.0,3,1,0,T C KANDPAL,151
462,F,ESL350,ENERGY CONSERVATION MANAGEMENT,3.0,3,0,0,S C MULLICK,50
463,X1,ESL710,ENERGY,ECOLOGY AND ENVIRONMENT,3.0,3,0,0,R P DAHIYA,24
464,X1,ESL711,FUEL TECHNOLOGY,3.0,3,0,0,M G DASTIDAR,30
465,F,ESL711,FUEL TECHNOLOGY,3.0,3,0,0,D K SHARMA,31
466,A,ESL714,POWER PLANT ENGG,3.0,3,0,0,K A SUBRAMANIA N,39
467,X2,ESL730,DIRECT ENERGY CONVERSION,3.0,3,0,0,VIRESH DUTTA,24
468,A,ESL732,BIOCONVERSION AND PROCESSING OF WASTE,3.0,3,0,0,M G DASTIDAR,9
469,J,ESL737,PLASMA BASED MATERIALS PROCESSING,3.0,3,0,0,A GANGULI,7
470,X5,ESL740,NON-CONVENTIONAL SOURCES OF ENERGY,3.0,3,0,0,RAMESH NARAYANAN,29
471,H,ESL740,NON-CONVENTIONAL SOURCES OF ENERGY,3.0,3,0,0,G N TEWARI,59
472,X4,ESL745,ENVIRONNENTAL AUDIT & IMPACT ASSESSMENT,3.0,3,0,0,VAMSI KOMARALA,24
473,B,ESL746,HYDROGEN ENERGY,3.0,3,0,0,K A SUBRAMANIA N,25
474,X1,ESL746,HYDROGEN ENERGY,3.0,3,0,0,K A SUBRAMANIA N,16
475,D,ESL760,HEAT TRANSFER,3.0,3,0,0,S C MULLICK,61
476,X2,ESL768,WIND & SMALL HYDRO ENERGY SYSTMS,3.0,3,0,0,T S BHATTI,17
477,M,ESL768,WIND & SMALL HYDRO ENERGY SYSTMS,3.0,3,0,0,T S BHATTI,17
478,E,ESL770,SOLAR ENERGY UTILIZATION,3.0,3,0,0,G N TEWARI,64
479,E,ESL774,QUANTITATIVE METHODS FORENERGY MANAGEMENT & PLG,3.0,3,0,0,A GANGULI,1
480,X2,ESL777,ENVIRONMENTAL SCIENCE AND ENGINEERING,3.0,3,0,0,MRS UMA,30
481,F,ESL796,OPERATION AND CONTROL OF ELECTRICAL ENERGY SYSTEMS,3.0,3,0,0,ASHU VERMA,17
482,K,ESL810,MHD POWER GENERATION,3.0,3,0,0,R P SHARMA,10
483,K,ESL850,SOLAR REFRIGERATION AND AIR CONDITIONING,3.0,3,0,0,S C KAUSHIK,15
484,C,ESL860,ELECTRICAL POWER SYSTEMS ANALYSIS,3.0,3,0,0,ASHU VERMA,11
485,M,ESL870,FUSION ENERGY,3.0,3,0,0,R P SHARMA,13
486,X4,ESN704,BASIC THERMAL ENGG,0.0,1,0,0,S C KAUSHIK,16
487,X4,ESN712,BASIC ELECTRICAL ENGG,0.0,1,0,0,ASHU VERMA,13
488,X3,ESN791,APPLIED MATHEMATICS & COMPUTATIONAL METHODS,0.0,0,0,0,MRS UMA,30
489,P,ESP713,ENERGY LABORATORY,3.0,0,0,6,VAMSI KOMARALA,25
490,M,HUL211,INTRODUCTION TO ECONOMICS,4.0,3,1,0,ANKUSH AGRAWAL,68
491,M,HUL212,MICROECONOMICS,4.0,3,1,0,DEBASIS MONDAL,69
492,A,HUL213,MACRO ECONOMICS,4.0,3,1,0,V UPADHYAY,71
493,M,HUL215,ECONOMETRIC METHODS,4.0,3,1,0,SOURABH PAUL,71
494,M,HUL216,INDIAN ECONOMIC PROBLEMS AND POLICIES,3.0,2,1,0,REETIKA KHERA ,64
495,M,HUL231,AN INTRODUCTION TO LITERATURE,4.0,3,1,0,ARJUN GHOSH ,66
496,B,HUL234,LANGUAGE AND COMMUNICATION,4.0,3,1,0,PRITHA CHANDRA,64
497,M,HUL234,LANGUAGE AND COMMUNICATION,4.0,3,1,0,RUKMINI NAIR,66
498,A,HUL252,INTRO TO CLASSICAL INDIANPHILOSOPHY,4.0,3,1,0,BIJOY BORUAH,68
499,A,HUL254,ART AND TECHNOLOGY,4.0,3,1,0,DIVYA DWIVEDI,67
500,A,HUL263,ORGANIZATIONAL PSYCHOLOGY,4.0,3,1,0,PURNIMA SINGH,65
501,M,HUL272,INTRODUCTION TO THE SOCIOLOGY OF INDIA,4.0,3,1,0,SARBESWAR SAHOO,70
502,M,HUL273,SCIENCE; TECHNOLOGY AND SOCIETY,4.0,3,1,0,RICHA KUMAR,61
503,M,HUL274,RETHINKING THE INDIAN TRADITION,4.0,3,1,0,BHARATI PURI,62
504,A,HUL275,ENVIRONMENT; DEVELOPMENT AND SOCIETY,4.0,3,1,0,VIBHA ARORA,66
505,M,HUL275,ENVIRONMENT; DEVELOPMENT AND SOCIETY,4.0,3,1,0,UPASNA SHARMA,70
506,M,HUL287,INDUSTRY AND WORK CULTURE UNDER GLOBALIZATION,4.0,3,1,0,VIBHA ARORA,65
507,M,HUL290,TECHNOLOGY AND CULTURE,4.0,3,1,0,NAVEEN KAMALUDDIN,66
508,M,HUL301,THE SOCIOLOGY OF RELIGION,4.0,3,1,0,FARHANA IBRAHIM,55
509,M,HUL307,FANTASY LITERATURE,4.0,3,1,0,ANGELIE MULTANI,64
510,A,HUL317,APPLIED POSITIVE PSYCHOLOGY,4.0,3,1,0,KAMLESH SINGH,70
511,J,HUL709,SOCIAL RESEARCH METHODS,3.0,2,1,0,UPASNA SHARMA,32
512,B,HUL711,PSYCHOLOGICAL TESTING AND BEHAVIORAL ASSESSMENT,3.0,2,1,0,KAMLESH SINGH,17
513,X1,HUL736,PLANNING AND ECONOMIC DEVELOPMENT,3.0,3,0,0,REETIKA KHERA ,29
514,X1,HUL754,SCIENCE TECHNOLOGY AND SOCIETY,3.0,2,1,0,FARHANA IBRAHIM,0
515,B,HUL755,Econometrics and Economic Forecasting,3.0,2,1,0,SOURABH PAUL,22
516,M,HUL810,COMMUNICATION SKILLS,3.0,3,0,0,PAROMA SANYAL,233
517,M,HUL812,Grammer and Rhetoric,3.0,3,0,0,PAROMA SANYAL,6
518,J,HUL823,Contemporary Critical Theory,3.0,2,1,0,ARJUN GHOSH ,4
519,K,HUL840,PHILOSOPHY OF SOCIAL SCIENCES,3.0,3,0,0,SANIL V,6
520,B,HUL841,PHILOSOPHY OF SCIENCE,3.0,3,0,0,C A TOMY,5
521,B,HUL845,ENVIRONMENTAL ETHICS,3.0,3,0,0,BHARATI PURI,11
522,X1,HUL883,CRITICAL THEORY: PLATO TO DERRIDA,3.0,3,0,0,DIVYA DWIVEDI,13
523,J,HUL891,GLOBALIZATION AND TRANSNATIONALISM,3.0,2,1,0,VIBHA ARORA,2
524,IM,HUN100,INTRO TO HUMANITIES & SOCIAL SCIENCES,2.0,0,0,4,PAROMA SANYAL,5
525,P,HUP722,Seminar (Case Material- based) Minor Project,3.0,0,0,6,KAMLESH SINGH,54
526,E,IDL711,INSTRUMENTATION TRANSDUCERS,3.0,3,0,0,D T SHAHANI,74
527,B,IDL713,ADVANCED ELECTRONIC AND COMP AND CIRCUITS,3.0,3,0,0,A L VYAS,0
528,B,IDL721,MATERIAL & MECH DESIGN,4.0,3,0,2,I P SINGH,13
529,H,IDL731,OPTICAL COMPO. & BASIC INSTR,3.0,3,0,0,CHANDRA SHAKHER,18
530,C,IDL735,SCIENTIFIC AND ENGINEERING APPLICATIONS OF MOIRE,3.0,2,0,2,GUFRAN SAYEED KHAN,15
531,J,IDL737,DISPLAY DIVICES AND TECHNOLOGIES,3.0,3,0,0,DALIP MEHTA,15
532,P,IDP703,INSTRUMENT TECHNOLOGY,3.0,0,0,6,N K JAIN,15
533,P,IDP704,INSTRUMENT TECHNOLOGY LAB-II,3.0,0,0,6,N K JAIN,1
534,P,IDP705,ADVANCED INSTRUMENT TECHNOLOGY LAB,4.0,0,0,8,A L VYAS,13
535,P,IDS720,INDEPENDENT STUDY,3.0,0,3,0,A K AGARWALA,1
536,A,ITL703,FUNDAMENTALS OF TRIBOLOGY,4.0,3,0,2,JAYASHREE BIJWE,18
537,C,ITL705,MATERIAL FOR TRIBOLOGICAL APPLICATIONS,3.0,3,0,0,JAYASHREE BIJWE,14
538,B,ITL709,MAINTENANCE PLANNING & CONTROL,3.0,3,0,0,O P GANDHI,23
539,J,ITL711,RELIABILITY AVAILABILITY AND MAINTAINABILITY,3.0,3,0,0,O P GANDHI,19
540,M,ITL752,BULK MATERIALS HANDLING,3.0,2,0,2,V K AGARWAL,32
541,F,ITL760,NOISE MONITORING AND CONTROL,3.0,2,0,2,NARESH TANDON,17
542,P,JCD799,MINOR PROJECT,3.0,0,0,6,S DHARMARAJA,0
543,P,JCD801,MAJOR PROJECT PART-I,6.0,0,0,12,S DHARMARAJA,14
544,P,JCD802,MAJOR PROJECT PART-II,12.0,0,0,24,S DHARMARAJA,0
545,P,JCS800,INDEPENDENT STUDY,3.0,3,0,0,S DHARMARAJA,0
546,P,JID801,MAJOR PROJECT PART-I,6.0,0,0,12,NARESH TANDON,17
